x-axis,1,2,3,F1
second,Volt,Volt,Volt,Volt
+974.7500E-06,-858.3215987E-03,-2.7336683124E+00,-43.4673362E-03,+1.9704076163E+00
+975.0000E-06,-858.3215987E-03,-2.8140703216E+00,-44.2211051E-03,+1.9704076163E+00
+975.2500E-06,-844.5025035E-03,-2.7336683124E+00,-44.2211051E-03,+1.9704076163E+00
+975.5000E-06,-838.2210964E-03,-2.8140703216E+00,-45.9798990E-03,+1.9904271476E+00
+975.7500E-06,-838.2210964E-03,-2.7336683124E+00,-48.2412055E-03,+1.9051457751E+00
+976.0000E-06,-838.2210964E-03,-2.7336683124E+00,-48.4924618E-03,+1.9854070055E+00
+976.2500E-06,-844.5025035E-03,-2.7889446933E+00,-51.0050246E-03,+1.9841710440E+00
+976.5000E-06,-858.3215987E-03,-2.7336683124E+00,-52.2613060E-03,+1.8900853507E+00
+976.7500E-06,-854.5527547E-03,-2.7336683124E+00,-53.0150748E-03,+1.8938390127E+00
+977.0000E-06,-838.2210964E-03,-2.7336683124E+00,-52.5125623E-03,+1.9151250240E+00
+977.2500E-06,-844.5025035E-03,-2.7336683124E+00,-56.2814064E-03,+1.8900853507E+00
+977.5000E-06,-838.2210964E-03,-2.6984924339E+00,-58.0402004E-03,+1.9013463372E+00
+977.7500E-06,-841.9899405E-03,-2.7336683124E+00,-57.0351752E-03,+1.9063512200E+00
+978.0000E-06,-838.2210964E-03,-2.7336683124E+00,-60.3015069E-03,+1.9101048820E+00
+978.2500E-06,-824.4020012E-03,-2.6532663032E+00,-63.0653259E-03,+1.9038487783E+00
+978.5000E-06,-838.2210964E-03,-2.6984924339E+00,-64.3216074E-03,+1.9101048820E+00
+978.7500E-06,-838.2210964E-03,-2.6532663032E+00,-64.3216074E-03,+1.8750249264E+00
+979.0000E-06,-838.2210964E-03,-2.6532663032E+00,-68.3417078E-03,+1.8297826163E+00
+979.2500E-06,-838.2210964E-03,-2.6532663032E+00,-68.3417078E-03,+1.8297826163E+00
+979.5000E-06,-838.2210964E-03,-2.6532663032E+00,-68.3417078E-03,+1.8097630851E+00
+979.7500E-06,-838.2210964E-03,-2.6532663032E+00,-68.3417078E-03,+1.8297826163E+00
+980.0000E-06,-838.2210964E-03,-2.6532663032E+00,-72.3618083E-03,+1.8297826163E+00
+980.2500E-06,-831.9396893E-03,-2.5728642941E+00,-73.6180897E-03,+1.7494603507E+00
+980.5000E-06,-838.2210964E-03,-2.6080401726E+00,-74.1206022E-03,+1.8297826163E+00
+980.7500E-06,-838.2210964E-03,-2.5728642941E+00,-76.3819087E-03,+1.7645207751E+00
+981.0000E-06,-838.2210964E-03,-2.6482411772E+00,-76.3819087E-03,+1.8247624743E+00
+981.2500E-06,-831.9396893E-03,-2.5728642941E+00,-76.3819087E-03,+1.7494603507E+00
+981.5000E-06,-826.9145638E-03,-2.5728642941E+00,-80.4020092E-03,+1.7494603507E+00
+981.7500E-06,-818.1205941E-03,-2.5728642941E+00,-80.4020092E-03,+1.7657262200E+00
+982.0000E-06,-818.1205941E-03,-2.5728642941E+00,-80.4020092E-03,+1.7507115715E+00
+982.2500E-06,-818.1205941E-03,-2.5728642941E+00,-84.4221096E-03,+1.7694798820E+00
+982.5000E-06,-818.1205941E-03,-2.4924622849E+00,-84.4221096E-03,+1.7582188955E+00
+982.7500E-06,-818.1205941E-03,-2.4924622849E+00,-84.4221096E-03,+1.6891576163E+00
+983.0000E-06,-816.8643126E-03,-2.4924622849E+00,-88.1909538E-03,+1.7644597399E+00
+983.2500E-06,-804.3014989E-03,-2.4924622849E+00,-88.4422101E-03,+1.6891576163E+00
+983.5000E-06,-809.3266245E-03,-2.4924622849E+00,-88.4422101E-03,+1.6891576163E+00
+983.7500E-06,-814.3517501E-03,-2.4924622849E+00,-89.1959789E-03,+1.6891576163E+00
+984.0000E-06,-798.0200918E-03,-2.4924622849E+00,-92.4623106E-03,+1.7091771476E+00
+984.2500E-06,-804.3014989E-03,-2.4120602757E+00,-96.4824110E-03,+1.6339360592E+00
+984.5000E-06,-806.8140615E-03,-2.4120602757E+00,-94.7236171E-03,+1.6200963372E+00
+984.7500E-06,-798.0200918E-03,-2.4120602757E+00,-96.4824110E-03,+1.6288548820E+00
+985.0000E-06,-798.0200918E-03,-2.4120602757E+00,-96.4824110E-03,+1.6288548820E+00
+985.2500E-06,-798.0200918E-03,-2.4120602757E+00,-100.5025115E-03,+1.6288548820E+00
+985.5000E-06,-789.2261222E-03,-2.4120602757E+00,-100.5025115E-03,+1.6288548820E+00
+985.7500E-06,-777.9195895E-03,-2.4120602757E+00,-100.5025115E-03,+1.6326085440E+00
+986.0000E-06,-777.9195895E-03,-2.3316582665E+00,-100.7537678E-03,+1.5497838372E+00
+986.2500E-06,-791.7386848E-03,-2.3316582665E+00,-104.5226119E-03,+1.5547887200E+00
+986.5000E-06,-777.9195895E-03,-2.3316582665E+00,-104.5226119E-03,+1.5597936028E+00
+986.7500E-06,-761.5879313E-03,-2.2663316335E+00,-104.5226119E-03,+1.5685521476E+00
+987.0000E-06,-777.9195895E-03,-2.2512562573E+00,-104.5226119E-03,+1.5635320055E+00
+987.2500E-06,-757.8190872E-03,-2.2512562573E+00,-108.5427124E-03,+1.4882298820E+00
+987.5000E-06,-766.6130569E-03,-2.2512562573E+00,-112.5628129E-03,+1.4882298820E+00
+987.7500E-06,-757.8190872E-03,-2.2512562573E+00,-112.5628129E-03,+1.5044957512E+00
+988.0000E-06,-757.8190872E-03,-2.2462311312E+00,-108.7939687E-03,+1.5082494132E+00
+988.2500E-06,-757.8190872E-03,-2.2261306289E+00,-112.5628129E-03,+1.4831487047E+00
+988.5000E-06,-757.8190872E-03,-2.1708542481E+00,-114.8241194E-03,+1.4279271476E+00
+988.7500E-06,-757.8190872E-03,-2.1708542481E+00,-113.3165817E-03,+1.4279271476E+00
+989.0000E-06,-756.5628057E-03,-2.1708542481E+00,-116.8341696E-03,+1.4279271476E+00
+989.2500E-06,-737.7185849E-03,-2.1708542481E+00,-116.5829133E-03,+1.4479466788E+00
+989.5000E-06,-737.7185849E-03,-2.0904522389E+00,-116.5829133E-03,+1.4479466788E+00
+989.7500E-06,-737.7185849E-03,-2.0904522389E+00,-120.6030138E-03,+1.4479466788E+00
+990.0000E-06,-717.6180827E-03,-2.0904522389E+00,-120.6030138E-03,+1.4479466788E+00
+990.2500E-06,-731.4371779E-03,-2.0904522389E+00,-120.6030138E-03,+1.4228459704E+00
+990.5000E-06,-717.6180827E-03,-2.0904522389E+00,-120.6030138E-03,+1.3876439445E+00
+990.7500E-06,-717.6180827E-03,-2.0100502297E+00,-120.6030138E-03,+1.3725835201E+00
+991.0000E-06,-717.6180827E-03,-2.0100502297E+00,-124.6231142E-03,+1.3826238024E+00
+991.2500E-06,-717.6180827E-03,-2.0100502297E+00,-124.6231142E-03,+1.3625432360E+00
+991.5000E-06,-697.5175804E-03,-1.9748743512E+00,-126.8844208E-03,+1.3273412101E+00
+991.7500E-06,-681.1859221E-03,-2.0100502297E+00,-124.6231142E-03,+1.3273412101E+00
+992.0000E-06,-697.5175804E-03,-1.9296482205E+00,-124.8743705E-03,+1.2520390866E+00
+992.2500E-06,-697.5175804E-03,-1.9296482205E+00,-128.6432147E-03,+1.2470189445E+00
+992.5000E-06,-677.4170781E-03,-1.9296482205E+00,-128.6432147E-03,+1.2557774893E+00
+992.7500E-06,-677.4170781E-03,-1.8643215876E+00,-129.3969835E-03,+1.2670384757E+00
+993.0000E-06,-677.4170781E-03,-1.8492462113E+00,-128.8944710E-03,+1.1666966788E+00
+993.2500E-06,-671.1356710E-03,-1.8492462113E+00,-132.6633152E-03,+1.1929723137E+00
+993.5000E-06,-668.6231084E-03,-1.7688442022E+00,-132.6633152E-03,+1.1867162101E+00
+993.7500E-06,-657.3165758E-03,-1.7688442022E+00,-136.6834156E-03,+1.1377202381E+00
+994.0000E-06,-637.2160735E-03,-1.7688442022E+00,-132.6633152E-03,+1.1264134757E+00
+994.2500E-06,-657.3165758E-03,-1.7688442022E+00,-136.6834156E-03,+1.1264134757E+00
+994.5000E-06,-646.0100431E-03,-1.7336683236E+00,-136.6834156E-03,+1.1264134757E+00
+994.7500E-06,-637.2160735E-03,-1.6884421930E+00,-136.6834156E-03,+1.1464330070E+00
+995.0000E-06,-637.2160735E-03,-1.6884421930E+00,-136.9346719E-03,+1.0661107413E+00
+995.2500E-06,-623.3969783E-03,-1.6884421930E+00,-140.7035161E-03,+1.0661107413E+00
+995.5000E-06,-617.1155712E-03,-1.6432160623E+00,-140.7035161E-03,+1.0773717278E+00
+995.7500E-06,-617.1155712E-03,-1.6080401838E+00,-140.7035161E-03,+989.5421377E-03
+996.0000E-06,-617.1155712E-03,-1.6080401838E+00,-140.7035161E-03,+1.0058080070E+00
+996.2500E-06,-617.1155712E-03,-1.6080401838E+00,-140.7035161E-03,+1.0058080070E+00
+996.5000E-06,-605.8090385E-03,-1.5628140531E+00,-140.7035161E-03,+1.0058080070E+00
+996.7500E-06,-597.0150689E-03,-1.5929648075E+00,-141.4572849E-03,+1.0258275382E+00
+997.0000E-06,-578.1708481E-03,-1.5276381746E+00,-144.7236165E-03,+945.5052726E-03
+997.2500E-06,-590.7336618E-03,-1.5276381746E+00,-144.7236165E-03,+945.5052726E-03
+997.5000E-06,-576.9145666E-03,-1.5276381746E+00,-146.9849231E-03,+945.5052726E-03
+997.7500E-06,-576.9145666E-03,-1.4623115416E+00,-148.7437170E-03,+881.4488762E-03
+998.0000E-06,-576.9145666E-03,-1.4472361654E+00,-148.7437170E-03,+885.2025382E-03
+998.2500E-06,-563.0954714E-03,-1.3668341562E+00,-148.7437170E-03,+885.2025382E-03
+998.5000E-06,-556.8140643E-03,-1.4120602869E+00,-148.7437170E-03,+905.2220695E-03
+998.7500E-06,-556.8140643E-03,-1.3668341562E+00,-148.7437170E-03,+824.8998038E-03
+999.0000E-06,-536.7135620E-03,-1.2914572731E+00,-152.5125612E-03,+824.8998038E-03
+999.2500E-06,-556.8140643E-03,-1.3668341562E+00,-148.7437170E-03,+824.8998038E-03
+999.5000E-06,-536.7135620E-03,-1.2864321470E+00,-152.7638175E-03,+844.9193351E-03
+999.7500E-06,-516.6130597E-03,-1.2864321470E+00,-152.7638175E-03,+764.5970695E-03
+1.0000000E-03,-516.6130597E-03,-1.2864321470E+00,-152.7638175E-03,+764.5970695E-03
+1.0002500E-03,-516.6130597E-03,-1.2864321470E+00,-152.7638175E-03,+784.6166007E-03
+1.0005000E-03,-516.6130597E-03,-1.2060301378E+00,-155.0251240E-03,+704.2943351E-03
+1.0007500E-03,-496.5125574E-03,-1.1909547616E+00,-156.0301491E-03,+704.2943351E-03
+1.0010000E-03,-496.5125574E-03,-1.2060301378E+00,-156.5326616E-03,+724.3138663E-03
+1.0012500E-03,-496.5125574E-03,-1.1256281286E+00,-154.0200989E-03,+643.9916007E-03
+1.0015000E-03,-487.7185877E-03,-1.1256281286E+00,-155.0251240E-03,+652.7501455E-03
+1.0017500E-03,-476.4120551E-03,-1.1256281286E+00,-156.0301491E-03,+647.7452627E-03
+1.0020000E-03,-476.4120551E-03,-1.0452261195E+00,-156.5326616E-03,+583.6888663E-03
+1.0022500E-03,-462.5929599E-03,-1.0452261195E+00,-156.7839179E-03,+583.6888663E-03
+1.0025000E-03,-456.3115528E-03,-999.9999888E-03,-156.7839179E-03,+603.7083976E-03
+1.0027500E-03,-456.3115528E-03,-979.8994865E-03,-157.5376867E-03,+538.4465563E-03
+1.0030000E-03,-436.2110505E-03,-964.8241103E-03,-156.7839179E-03,+542.1544424E-03
+1.0032500E-03,-436.2110505E-03,-964.8241103E-03,-159.5477370E-03,+543.4056632E-03
+1.0035000E-03,-436.2110505E-03,-964.8241103E-03,-160.8040184E-03,+543.4056632E-03
+1.0037500E-03,-419.8793922E-03,-884.4221011E-03,-160.8040184E-03,+463.0833976E-03
+1.0040000E-03,-416.1105482E-03,-884.4221011E-03,-160.8040184E-03,+483.1029288E-03
+1.0042500E-03,-416.1105482E-03,-804.0200919E-03,-160.8040184E-03,+463.0833976E-03
+1.0045000E-03,-416.1105482E-03,-804.0200919E-03,-160.8040184E-03,+402.7806632E-03
+1.0047500E-03,-396.0100459E-03,-804.0200919E-03,-160.8040184E-03,+406.5343252E-03
+1.0050000E-03,-396.0100459E-03,-804.0200919E-03,-160.8040184E-03,+422.8001945E-03
+1.0052500E-03,-396.0100459E-03,-723.6180827E-03,-160.8040184E-03,+342.4779288E-03
+1.0055000E-03,-375.9095436E-03,-723.6180827E-03,-159.0452245E-03,+351.2364736E-03
+1.0057500E-03,-375.9095436E-03,-723.6180827E-03,-160.8040184E-03,+362.4974601E-03
+1.0060000E-03,-375.9095436E-03,-718.5929566E-03,-164.8241188E-03,+362.4974601E-03
+1.0062500E-03,-355.8090413E-03,-643.2160735E-03,-162.0602998E-03,+302.1947257E-03
+1.0065000E-03,-344.5025086E-03,-643.2160735E-03,-163.0653249E-03,+302.1947257E-03
+1.0067500E-03,-355.8090413E-03,-562.8140643E-03,-164.8241188E-03,+221.8724601E-03
+1.0070000E-03,-335.7085390E-03,-562.8140643E-03,-160.8040184E-03,+246.9121335E-03
+1.0072500E-03,-335.7085390E-03,-562.8140643E-03,-163.5678374E-03,+241.8919913E-03
+1.0075000E-03,-335.7085390E-03,-517.5879337E-03,-164.8241188E-03,+196.7107164E-03
+1.0077500E-03,-315.6080367E-03,-482.4120551E-03,-164.8241188E-03,+177.8355950E-03
+1.0080000E-03,-315.6080367E-03,-482.4120551E-03,-164.8241188E-03,+181.5892570E-03
+1.0082500E-03,-315.6080367E-03,-482.4120551E-03,-162.0602998E-03,+181.5892570E-03
+1.0085000E-03,-284.2010017E-03,-402.0100459E-03,-164.8241188E-03,+156.4275133E-03
+1.0087500E-03,-275.4070321E-03,-402.0100459E-03,-164.8241188E-03,+186.5483639E-03
+1.0090000E-03,-275.4070321E-03,-402.0100459E-03,-164.8241188E-03,+122.5377434E-03
+1.0092500E-03,-275.4070321E-03,-321.6080368E-03,-163.5678374E-03,+60.9837882E-03
+1.0095000E-03,-266.6130625E-03,-321.6080368E-03,-164.8241188E-03,+69.7423330E-03
+1.0097500E-03,-275.4070321E-03,-321.6080368E-03,-164.8241188E-03,+60.9837882E-03
+1.0100000E-03,-255.3065298E-03,-321.6080368E-03,-164.8241188E-03,+81.0033195E-03
+1.0102500E-03,-241.4874346E-03,-241.2060276E-03,-164.8241188E-03,+25.7817624E-03
+1.0105000E-03,-246.5125602E-03,-241.2060276E-03,-164.8241188E-03,+681.0538E-06
+1.0107500E-03,-215.1055252E-03,-160.8040184E-03,-164.8241188E-03,-59.6216805E-03
+1.0110000E-03,-215.1055252E-03,-160.8040184E-03,-164.8241188E-03,-59.6216805E-03
+1.0112500E-03,-215.1055252E-03,-160.8040184E-03,-164.8241188E-03,-39.6021493E-03
+1.0115000E-03,-215.1055252E-03,-80.4020092E-03,-164.8241188E-03,-39.6021493E-03
+1.0117500E-03,-195.0050229E-03,-80.4020092E-03,-161.5577872E-03,-103.6585456E-03
+1.0120000E-03,-195.0050229E-03,-80.4020092E-03,-164.8241188E-03,-99.9048837E-03
+1.0122500E-03,-174.9045206E-03,-25.1256284E-03,-164.8241188E-03,-93.6487800E-03
+1.0125000E-03,-183.6984903E-03,-80.4020092E-03,-164.8241188E-03,-88.6438972E-03
+1.0127500E-03,-174.9045206E-03,+0.0E+00,-161.5577872E-03,-160.2076180E-03
+1.0130000E-03,-154.8040183E-03,+0.0E+00,-164.5728625E-03,-140.1880868E-03
+1.0132500E-03,-154.8040183E-03,+80.4020092E-03,-160.8040184E-03,-220.5103524E-03
+1.0135000E-03,-154.8040183E-03,+80.4020092E-03,-163.0653249E-03,-220.5103524E-03
+1.0137500E-03,-154.8040183E-03,+80.4020092E-03,-161.5577872E-03,-220.5103524E-03
+1.0140000E-03,-134.7035160E-03,+155.7788923E-03,-164.5728625E-03,-275.7929447E-03
+1.0142500E-03,-114.6030137E-03,+160.8040184E-03,-163.5678374E-03,-260.7935555E-03
+1.0145000E-03,-114.6030137E-03,+160.8040184E-03,-160.8040184E-03,-260.7935555E-03
+1.0147500E-03,-114.6030137E-03,+241.2060276E-03,-164.0703500E-03,-326.0553969E-03
+1.0150000E-03,-113.3467322E-03,+241.2060276E-03,-164.8241188E-03,-339.8646003E-03
+1.0152500E-03,-94.5025114E-03,+241.2060276E-03,-160.8040184E-03,-321.0962899E-03
+1.0155000E-03,-94.5025114E-03,+241.2060276E-03,-160.8040184E-03,-321.0962899E-03
+1.0157500E-03,-74.4020091E-03,+321.6080368E-03,-160.8040184E-03,-381.3990243E-03
+1.0160000E-03,-74.4020091E-03,+321.6080368E-03,-160.8040184E-03,-376.3788822E-03
+1.0162500E-03,-68.1206020E-03,+321.6080368E-03,-160.8040184E-03,-375.1429206E-03
+1.0165000E-03,-54.3015068E-03,+402.0100459E-03,-160.8040184E-03,-406.5607680E-03
+1.0167500E-03,-50.5326628E-03,+402.0100459E-03,-160.8040184E-03,-441.7017587E-03
+1.0170000E-03,-34.2010045E-03,+477.3869290E-03,-160.8040184E-03,-421.6822274E-03
+1.0172500E-03,-34.2010045E-03,+402.0100459E-03,-160.8040184E-03,-421.6822274E-03
+1.0175000E-03,-34.2010045E-03,+482.4120551E-03,-160.8040184E-03,-502.0044930E-03
+1.0177500E-03,-30.4321605E-03,+482.4120551E-03,-156.7839179E-03,-502.0044930E-03
+1.0180000E-03,-15.3567838E-03,+562.8140643E-03,-160.8040184E-03,-483.2361826E-03
+1.0182500E-03,-14.1005022E-03,+562.8140643E-03,-156.7839179E-03,-507.0856703E-03
+1.0185000E-03,+6.0000001E-03,+562.8140643E-03,-159.0452245E-03,-562.3072274E-03
+1.0187500E-03,+22.3316583E-03,+562.8140643E-03,-156.7839179E-03,-542.2876962E-03
+1.0190000E-03,+26.1005023E-03,+643.2160735E-03,-156.7839179E-03,-602.5904305E-03
+1.0192500E-03,+26.1005023E-03,+643.2160735E-03,-152.7638175E-03,-602.5904305E-03
+1.0195000E-03,+26.1005023E-03,+723.6180827E-03,-156.7839179E-03,-682.9126962E-03
+1.0197500E-03,+46.2010046E-03,+723.6180827E-03,-156.7839179E-03,-662.8931649E-03
+1.0200000E-03,+46.2010046E-03,+718.5929566E-03,-152.7638175E-03,-657.8730228E-03
+1.0202500E-03,+52.4824117E-03,+804.0200919E-03,-154.0200989E-03,-743.2154305E-03
+1.0205000E-03,+66.3015069E-03,+804.0200919E-03,-152.7638175E-03,-723.1958993E-03
+1.0207500E-03,+82.6331652E-03,+804.0200919E-03,-152.7638175E-03,-723.1958993E-03
+1.0210000E-03,+86.4020092E-03,+804.0200919E-03,-152.7638175E-03,-704.4275889E-03
+1.0212500E-03,+86.4020092E-03,+859.2964727E-03,-149.9999984E-03,-716.9397956E-03
+1.0215000E-03,+86.4020092E-03,+884.4221011E-03,-152.7638175E-03,-783.4986337E-03
+1.0217500E-03,+106.5025115E-03,+964.8241103E-03,-152.0100486E-03,-767.2327644E-03
+1.0220000E-03,+106.5025115E-03,+959.7989842E-03,-148.7437170E-03,-838.7812259E-03
+1.0222500E-03,+126.6030138E-03,+964.8241103E-03,-148.7437170E-03,-843.8013680E-03
+1.0225000E-03,+126.6030138E-03,+964.8241103E-03,-148.7437170E-03,-823.7818368E-03
+1.0227500E-03,+126.6030138E-03,+979.8994865E-03,-148.7437170E-03,-823.7818368E-03
+1.0230000E-03,+127.8592954E-03,+1.0452261195E+00,-148.7437170E-03,-904.1041024E-03
+1.0232500E-03,+146.7035161E-03,+1.0452261195E+00,-144.7236165E-03,-884.0845712E-03
+1.0235000E-03,+155.4974858E-03,+1.0452261195E+00,-144.7236165E-03,-875.3260264E-03
+1.0237500E-03,+166.8040184E-03,+1.1256281286E+00,-144.7236165E-03,-864.0650399E-03
+1.0240000E-03,+166.8040184E-03,+1.1256281286E+00,-144.4723602E-03,-944.3873055E-03
+1.0242500E-03,+186.9045207E-03,+1.1507537570E+00,-143.4673351E-03,-924.3677743E-03
+1.0245000E-03,+186.9045207E-03,+1.2060301378E+00,-142.4623100E-03,-968.2673098E-03
+1.0247500E-03,+186.9045207E-03,+1.2060301378E+00,-143.9698477E-03,-1.0046900399E+00
+1.0250000E-03,+207.0050230E-03,+1.2060301378E+00,-144.4723602E-03,-1.0046900399E+00
+1.0252500E-03,+200.7236159E-03,+1.2311557662E+00,-140.7035161E-03,-1.0046900399E+00
+1.0255000E-03,+227.1055253E-03,+1.2864321470E+00,-138.9447222E-03,-1.0537317878E+00
+1.0257500E-03,+207.0050230E-03,+1.2864321470E+00,-136.6834156E-03,-1.0649927743E+00
+1.0260000E-03,+227.1055253E-03,+1.3668341562E+00,-136.6834156E-03,-1.0449732430E+00
+1.0262500E-03,+227.1055253E-03,+1.3115577754E+00,-137.9396970E-03,-1.0700739516E+00
+1.0265000E-03,+235.8994949E-03,+1.3668341562E+00,-138.4422095E-03,-1.1252955087E+00
+1.0267500E-03,+247.2060276E-03,+1.3668341562E+00,-136.6834156E-03,-1.1052759774E+00
+1.0270000E-03,+266.0502484E-03,+1.4472361654E+00,-136.6834156E-03,-1.1102961195E+00
+1.0272500E-03,+267.3065299E-03,+1.4472361654E+00,-132.6633152E-03,-1.0852564462E+00
+1.0275000E-03,+278.6130626E-03,+1.4472361654E+00,-134.4221091E-03,-1.1655787118E+00
+1.0277500E-03,+287.4070322E-03,+1.5125627984E+00,-132.6633152E-03,-1.2108210219E+00
+1.0280000E-03,+287.4070322E-03,+1.5276381746E+00,-132.6633152E-03,-1.1455591805E+00
+1.0282500E-03,+293.6884393E-03,+1.5276381746E+00,-132.6633152E-03,-1.2258814462E+00
+1.0285000E-03,+307.5075345E-03,+1.5276381746E+00,-128.6432147E-03,-1.2258814462E+00
+1.0287500E-03,+307.5075345E-03,+1.5929648076E+00,-131.9095464E-03,-1.2711237563E+00
+1.0290000E-03,+308.7638160E-03,+1.5326633007E+00,-128.6432147E-03,-1.2046106941E+00
+1.0292500E-03,+321.3266297E-03,+1.6080401838E+00,-128.6432147E-03,-1.2058619149E+00
+1.0295000E-03,+327.6080368E-03,+1.6080401838E+00,-124.6231142E-03,-1.2661646493E+00
+1.0297500E-03,+331.3768809E-03,+1.6231155600E+00,-125.3768831E-03,-1.2661646493E+00
+1.0300000E-03,+346.4522576E-03,+1.6884421930E+00,-124.8743705E-03,-1.2661646493E+00
+1.0302500E-03,+347.7085391E-03,+1.6884421930E+00,-124.6231142E-03,-1.3327234873E+00
+1.0305000E-03,+359.0150718E-03,+1.6884421930E+00,-122.3618077E-03,-1.3152063972E+00
+1.0307500E-03,+367.8090414E-03,+1.6884421930E+00,-120.6030138E-03,-1.3102015144E+00
+1.0310000E-03,+367.8090414E-03,+1.7688442022E+00,-120.6030138E-03,-1.3064478524E+00
+1.0312500E-03,+367.8090414E-03,+1.7688442022E+00,-117.8391947E-03,-1.3867701180E+00
+1.0315000E-03,+367.8090414E-03,+1.7688442022E+00,-118.3417072E-03,-1.3867701180E+00
+1.0317500E-03,+387.9095437E-03,+1.8341708352E+00,-117.3366821E-03,-1.3830164561E+00
+1.0320000E-03,+389.1658252E-03,+1.8442210852E+00,-112.8140692E-03,-1.3667505868E+00
+1.0322500E-03,+408.0100460E-03,+1.8492462113E+00,-116.5829133E-03,-1.4270533212E+00
+1.0325000E-03,+416.8040156E-03,+1.8492462113E+00,-116.5829133E-03,-1.4182947764E+00
+1.0327500E-03,+411.7788900E-03,+1.8643215875E+00,-113.3165817E-03,-1.4383600834E+00
+1.0330000E-03,+428.1105483E-03,+1.9296482205E+00,-112.3115566E-03,-1.4873560555E+00
+1.0332500E-03,+448.2110506E-03,+1.9296482205E+00,-109.7989938E-03,-1.4622553470E+00
+1.0335000E-03,+436.9045179E-03,+1.9296482205E+00,-108.5427124E-03,-1.4873560555E+00
+1.0337500E-03,+444.4422065E-03,+1.9447235967E+00,-108.5427124E-03,-1.4873560555E+00
+1.0340000E-03,+448.2110506E-03,+1.9296482205E+00,-104.7738683E-03,-1.4673365243E+00
+1.0342500E-03,+448.2110506E-03,+2.0100502297E+00,-108.5427124E-03,-1.5476587899E+00
+1.0345000E-03,+457.0050202E-03,+2.0100502297E+00,-104.5226119E-03,-1.5476587899E+00
+1.0347500E-03,+468.3115529E-03,+2.0100502297E+00,-104.5226119E-03,-1.5276392587E+00
+1.0350000E-03,+487.1557737E-03,+2.0904522389E+00,-104.5226119E-03,-1.5891932139E+00
+1.0352500E-03,+488.4120552E-03,+2.0904522389E+00,-100.5025115E-03,-1.5628412845E+00
+1.0355000E-03,+488.4120552E-03,+2.0904522389E+00,-98.2412050E-03,-1.5879419930E+00
+1.0357500E-03,+488.4120552E-03,+2.0904522389E+00,-99.7487427E-03,-1.5879419930E+00
+1.0360000E-03,+489.6683367E-03,+2.1708542481E+00,-100.5025115E-03,-1.6632441165E+00
+1.0362500E-03,+508.5125575E-03,+2.1708542481E+00,-96.4824110E-03,-1.5930231703E+00
+1.0365000E-03,+508.5125575E-03,+2.1708542481E+00,-96.4824110E-03,-1.6482447274E+00
+1.0367500E-03,+528.6130598E-03,+2.1708542481E+00,-96.4824110E-03,-1.6482447274E+00
+1.0370000E-03,+528.6130598E-03,+2.1708542481E+00,-92.4623106E-03,-1.6282251962E+00
+1.0372500E-03,+528.6130598E-03,+2.1708542481E+00,-92.4623106E-03,-1.6282251962E+00
+1.0375000E-03,+539.9195925E-03,+2.2512562573E+00,-90.7035166E-03,-1.6972864753E+00
+1.0377500E-03,+548.7135621E-03,+2.2512562573E+00,-88.4422101E-03,-1.6885279305E+00
+1.0380000E-03,+548.7135621E-03,+2.2512562573E+00,-88.4422101E-03,-1.6885279305E+00
+1.0382500E-03,+548.7135621E-03,+2.2512562573E+00,-87.1859287E-03,-1.6885279305E+00
+1.0385000E-03,+548.7135621E-03,+2.2512562573E+00,-84.4221096E-03,-1.6885279305E+00
+1.0387500E-03,+568.8140644E-03,+2.3316582665E+00,-81.1557780E-03,-1.7488306649E+00
+1.0390000E-03,+568.8140644E-03,+2.3316582665E+00,-84.4221096E-03,-1.7500818857E+00
+1.0392500E-03,+588.9145667E-03,+2.3316582665E+00,-80.4020092E-03,-1.7488306649E+00
+1.0395000E-03,+577.6080340E-03,+2.3316582665E+00,-80.4020092E-03,-1.7400721201E+00
+1.0397500E-03,+588.9145667E-03,+2.3316582665E+00,-79.6482404E-03,-1.7288111337E+00
+1.0400000E-03,+588.9145667E-03,+2.3316582665E+00,-76.6331650E-03,-1.7288111337E+00
+1.0402500E-03,+609.0150690E-03,+2.3869346473E+00,-75.1256273E-03,-1.7777765871E+00
+1.0405000E-03,+597.7085363E-03,+2.4120602757E+00,-74.6231148E-03,-1.7200525889E+00
+1.0407500E-03,+609.0150690E-03,+2.4120602757E+00,-72.3618083E-03,-1.7891138680E+00
+1.0410000E-03,+627.8592897E-03,+2.4120602757E+00,-72.3618083E-03,-1.7891138680E+00
+1.0412500E-03,+629.1155713E-03,+2.4673366564E+00,-72.3618083E-03,-1.7828577644E+00
+1.0415000E-03,+629.1155713E-03,+2.4120602757E+00,-68.3417078E-03,-1.7690943368E+00
+1.0417500E-03,+629.1155713E-03,+2.4924622849E+00,-68.3417078E-03,-1.8343561781E+00
+1.0420000E-03,+629.1155713E-03,+2.4924622849E+00,-64.3216074E-03,-1.8494166024E+00
+1.0422500E-03,+635.3969784E-03,+2.4924622849E+00,-64.3216074E-03,-1.8494166024E+00
+1.0425000E-03,+640.4221039E-03,+2.4924622849E+00,-64.3216074E-03,-1.8494166024E+00
+1.0427500E-03,+649.2160736E-03,+2.4924622849E+00,-60.3015069E-03,-1.8293970712E+00
+1.0430000E-03,+649.2160736E-03,+2.5678391679E+00,-60.3015069E-03,-1.8293970712E+00
